time, BH1x, BH1y 
0.0,4.988305662547382,0.0,-4.988305662547382,-0.0
4.0,4.956800740753966,0.5559942870746636,-4.956800740753966,-0.5559942870746636
8.0,4.863510626597721,1.1049625041759532,-4.863510626597721,-1.1049625041759532
12.0,4.709609139215653,1.6400594232083066,-4.709609139215653,-1.6400594232083066
16.0,4.497026172947334,2.1546139271175475,-4.497026172947334,-2.1546139271175475
20.0,4.228423514580747,2.6422122611542322,-4.228423514580747,-2.6422122611542322
24.0,3.907161523019494,3.0967780635730486,-3.907161523019494,-3.0967780635730486
28.0,3.537257087847035,3.512648176134214,-3.537257087847035,-3.512648176134214
32.0,3.123333392247921,3.884643287465121,-3.123333392247921,-3.884643287465121
36.0,2.6705621081762447,4.208132526872087,-2.6705621081762447,-4.208132526872087
40.0,2.1845987462565155,4.479091201759048,-2.1845987462565155,-4.479091201759048
44.0,1.6715119684781379,4.694150957470061,-1.6715119684781379,-4.694150957470061
48.0,1.137707747230193,4.850641733057181,-1.137707747230193,-4.850641733057181
52.0,0.5898493186725914,4.946624989002726,-0.5898493186725914,-4.946624989002726
56.0,0.03477393104497821,4.98091779201543,-0.03477393104497821,-4.98091779201543
60.0,-0.5205925713842605,4.953107456310737,0.5205925713842605,-4.953107456310737
64.0,-1.0693222609340616,4.863556558848801,1.0693222609340616,-4.863556558848801
68.0,-1.6045716541546196,4.713398266364031,1.6045716541546196,-4.713398266364031
72.0,-2.1196671727445695,4.5045220331725035,2.1196671727445695,-4.5045220331725035
76.0,-2.608188469300208,4.239549849173169,2.608188469300208,-4.239549849173169
80.0,-3.064048576136314,3.921803335658793,3.064048576136314,-3.921803335658793
84.0,-3.481569875135497,3.555262101043844,3.481569875135497,-3.555262101043844
88.0,-3.855554938843425,3.1445138779655792,3.855554938843425,-3.1445138779655792
92.0,-4.181351357179363,2.6946970660517895,4.181351357179363,-2.6946970660517895
96.0,-4.454909739375575,2.211436399685642,4.454909739375575,-2.211436399685642
100.0,-4.672834166156092,1.7007725461429481,4.672834166156092,-1.7007725461429481
104.0,-4.832424461648539,1.1690865154510446,4.832424461648539,-1.1690865154510446
108.0,-4.931709756911527,0.6230198282672397,4.931709756911527,-0.6230198282672397
112.0,-4.9694729259746335,0.06939144118243352,4.9694729259746335,-0.06939144118243352
116.0,-4.945265589564276,-0.4848875305459152,4.945265589564276,0.4848875305459152
120.0,-4.859413499797202,-1.032900225249783,4.859413499797202,1.032900225249783
124.0,-4.713012239585077,-1.5678105003062273,4.713012239585077,1.5678105003062273
128.0,-4.507913291800011,-2.0829483683470444,4.507913291800011,2.0829483683470444
132.0,-4.246700653882149,-2.5718933346837307,4.246700653882149,2.5718933346837307
136.0,-3.9326582920143305,-3.0285545927211466,3.9326582920143305,3.0285545927211466
140.0,-3.569728843760033,-3.4472470735241,3.569728843760033,3.4472470735241
144.0,-3.1624640877195938,-3.82276239768055,3.1624640877195938,3.82276239768055
148.0,-2.715967801929169,-4.150433841524837,2.715967801929169,4.150433841524837
152.0,-2.2358317281118065,-4.426194504845707,2.2358317281118065,4.426194504845707
156.0,-1.7280654452912785,-4.646627952468731,1.7280654452912785,4.646627952468731
160.0,-1.1990210326107618,-4.8090106965037025,1.1990210326107618,4.8090106965037025
164.0,-0.6553134664990772,-4.911345988403105,0.6553134664990772,4.911345988403105
168.0,-0.10373775077469145,-4.952388499004748,0.10373775077469145,4.952388499004748
172.0,0.4488161808025512,-4.9316595790639415,-0.4488161808025512,4.9316595790639415
176.0,0.9954497221470727,-4.849452910983546,-0.9954497221470727,4.849452910983546
180.0,1.5293419307694067,-4.7068304830408225,-1.5293419307694067,4.7068304830408225
184.0,2.0438348592508824,-4.505608938873926,-2.0438348592508824,4.505608938873926
188.0,2.5325168122250603,-4.248336475802407,-2.5325168122250603,4.248336475802407
192.0,2.989302484970098,-3.9382605841967875,-2.989302484970098,3.9382605841967875
196.0,3.408508978985136,-3.579287035090321,-3.408508978985136,3.579287035090321
200.0,3.7849267418208496,-3.1759306330949015,-3.7849267418208496,3.1759306330949015
204.0,4.11388454231065,-2.733258355059659,-4.11388454231065,2.733258355059659
208.0,4.3913076674042335,-2.256825590493168,-4.3913076674042335,2.256825590493168
212.0,4.613768612098466,-1.7526062863534726,-4.613768612098466,1.7526062863534726
216.0,4.778529628420781,-1.2269178753026642,-4.778529628420781,1.2269178753026642
220.0,4.88357660186148,-0.6863419319586785,-4.88357660186148,0.6863419319586785
224.0,4.927643832785379,-0.13764155522966331,-4.927643832785379,0.13764155522966331
228.0,4.910229414807911,0.41232348419181836,-4.910229414807911,-0.41232348419181836
232.0,4.831601020455377,0.956682764185932,-4.831601020455377,-0.956682764185932
236.0,4.692792025153785,1.488641317949344,-4.692792025153785,-1.488641317949344
240.0,4.495588022184415,2.0015647448059712,-4.495588022184415,-2.0015647448059712
244.0,4.242503902174473,2.489062255545772,-4.242503902174473,-2.489062255545772
248.0,3.9367517894325093,2.9450666090107713,-3.9367517894325093,-2.9450666090107713
252.0,3.582200242492662,3.363909936055187,-3.582200242492662,-3.363909936055187
256.0,3.1833252361464934,3.7403944990694695,-3.1833252361464934,-3.7403944990694695
260.0,2.7451535456278515,4.069857499322212,-2.7451535456278515,-4.069857499322212
264.0,2.273199249168207,4.348229119632743,-2.273199249168207,-4.348229119632743
268.0,1.7733941516488798,4.572083075393101,-1.7733941516488798,-4.572083075393101
272.0,1.2520130084477377,4.7386790416326745,-1.2520130084477377,-4.7386790416326745
276.0,0.7155944938444979,4.845996426467626,-0.7155944938444979,-4.845996426467626
280.0,0.17085891168323425,4.892759070604416,-0.17085891168323425,-4.892759070604416
284.0,-0.3753763132830016,4.878450567190863,0.3753763132830016,-4.878450567190863
288.0,-0.9162822973400396,4.803320014780607,0.9162822973400396,-4.803320014780607
292.0,-1.4451044329039746,4.668378136999037,1.4451044329039746,-4.668378136999037
296.0,-1.9552471161413563,4.475383824141901,1.9552471161413563,-4.475383824141901
300.0,-2.440356399703315,4.226821272861995,2.440356399703315,-4.226821272861995
304.0,-2.8943995298587977,3.925868018772783,2.8943995298587977,-3.925868018772783
308.0,-3.3117403671756684,3.576354271716805,3.3117403671756684,-3.576354271716805
312.0,-3.687209742421479,3.1827140731545356,3.687209742421479,-3.1827140731545356
316.0,-4.0161698638740795,2.7499288982340575,4.0161698638740795,-2.7499288982340575
320.0,-4.294571967927682,2.2834644202961476,4.294571967927682,-2.2834644202961476
324.0,-4.51900649079371,1.7892012416439316,4.51900649079371,-1.7892012416439316
328.0,-4.686745134137326,1.2733604702689272,4.686745134137326,-1.2733604702689272
332.0,-4.7957743004537186,0.7424250869120466,4.7957743004537186,-0.7424250869120466
336.0,-4.844819483565254,0.20305809952734452,4.844819483565254,-0.20305809952734452
340.0,-4.833360314419384,-0.3379814777616336,4.833360314419384,0.3379814777616336
344.0,-4.761636080928144,-0.8739237572766738,4.761636080928144,0.8739237572766738
348.0,-4.630641661405598,-1.3980731447049266,4.630641661405598,1.3980731447049266
352.0,-4.4421139326926165,-1.9038924634139833,4.4421139326926165,1.9038924634139833
356.0,-4.198508834762137,-2.3850849732877535,4.198508834762137,2.3850849732877535
360.0,-3.902969391936026,-2.835673248744744,3.902969391936026,2.835673248744744
364.0,-3.559285105309691,-3.2500739212845824,3.559285105309691,3.2500739212845824
368.0,-3.1718432401150705,-3.623167345220159,3.1718432401150705,3.623167345220159
372.0,-2.745572634165735,-3.9503613105110946,2.745572634165735,3.9503613105110946
376.0,-2.2858807479153644,-4.227648002984488,2.2858807479153644,4.227648002984488
380.0,-1.7985847618196429,-4.451653498734683,1.7985847618196429,4.451653498734683
384.0,-1.2898376015373723,-4.619679175028984,1.2898376015373723,4.619679175028984
388.0,-0.7660498350858469,-4.729734523388479,0.7660498350858469,4.729734523388479
392.0,-0.23380843756939604,-4.7805609603404795,0.23380843756939604,4.7805609603404795
396.0,0.30020654212614956,-4.771646346245882,-0.30020654212614956,4.771646346245882
400.0,0.8293063527280976,-4.7032300411203485,-0.8293063527280976,4.7032300411203485
404.0,1.3468778781069313,-4.576298446975451,-1.3468778781069313,4.576298446975451
408.0,1.846466870671949,-4.3925711073605855,-1.846466870671949,4.3925711073605855
412.0,2.321859025711,-4.154477554937458,-2.321859025711,4.154477554937458
416.0,2.767157870563905,-3.8651252155276405,-2.767157870563905,3.8651252155276405
420.0,3.176858484416768,-3.5282587906345637,-3.176858484416768,3.5282587906345637
424.0,3.5459161189450974,-3.1482116485002902,-3.5459161189450974,3.1482116485002902
428.0,3.8698088563123845,-2.7298498549319388,-3.8698088563123845,2.7298498549319388
432.0,4.144593518290334,-2.2785095681281082,-4.144593518290334,2.2785095681281082
436.0,4.366954127508746,-1.799928605363468,-4.366954127508746,1.799928605363468
440.0,4.534242317940339,-1.3001730625817096,-4.534242317940339,1.3001730625817096
444.0,4.644509195437612,-0.7855599297699416,-4.644509195437612,0.7855599297699416
448.0,4.696528259126507,-0.26257669465465044,-4.696528259126507,0.26257669465465044
452.0,4.689809109305809,0.26220103585873,-4.689809109305809,-0.26220103585873
456.0,4.624601785720212,0.7821928434489829,-4.624601785720212,-0.7821928434489829
460.0,4.501891700143896,1.2908966722021367,-4.501891700143896,-1.2908966722021367
464.0,4.323385247582409,1.7819708089238295,-4.323385247582409,-1.7819708089238295
468.0,4.091486299521837,2.249313627545112,-4.091486299521837,-2.249313627545112
472.0,3.8092638989913565,2.6871400857685206,-3.8092638989913565,-2.6871400857685206
476.0,3.4804115892601146,3.0900540056045727,-3.4804115892601146,-3.0900540056045727
480.0,3.109198914320592,3.4531152253377932,-3.109198914320592,-3.4531152253377932
484.0,2.7004157285511794,3.7719007780006537,-2.7004157285511794,-3.7719007780006537
488.0,2.259310043826923,4.042559329737719,-2.259310043826923,-4.042559329737719
492.0,1.7915202236944126,4.261858199485851,-1.7915202236944126,-4.261858199485851
496.0,1.3030024050044753,4.427222378029009,-1.3030024050044753,-4.427222378029009
500.0,0.7999540867028153,4.536765068446557,-0.7999540867028153,-4.536765068446557
504.0,0.2887348725608899,4.589309379906784,-0.2887348725608899,-4.589309379906784
508.0,-0.22421461110458948,4.584400921230085,0.22421461110458948,-4.584400921230085
512.0,-0.7324545806517326,4.522311158169347,0.7324545806517326,-4.522311158169347
516.0,-1.2296276936726898,4.404031517400322,1.2296276936726898,-4.404031517400322
520.0,-1.7095393373347818,4.231258339235319,1.7095393373347818,-4.231258339235319
524.0,-2.1662355824610904,4.006368898525161,2.1662355824610904,-4.006368898525161
528.0,-2.5940778120186616,3.732388827574243,2.5940778120186616,-3.732388827574243
532.0,-2.9878130781413015,3.412951384681465,2.9878130781413015,-3.412951384681465
536.0,-3.3426392994074545,3.052249115716709,3.3426392994074545,-3.052249115716709
540.0,-3.6542644790506036,2.6549785526096215,3.6542644790506036,-2.6549785526096215
544.0,-3.918959204181083,2.2262786805233916,3.918959204181083,-2.2262786805233916
548.0,-4.133601774890395,1.7716639836831238,4.133601774890395,-1.7716639836831238
552.0,-4.295715409115904,1.296952947328054,4.295715409115904,-1.296952947328054
556.0,-4.4034970730844725,0.8081929492009144,4.4034970730844725,-0.8081929492009144
560.0,-4.455837596657539,0.3115825176722943,4.455837596657539,-0.3115825176722943
564.0,-4.452332846526653,-0.18660803552036295,4.452332846526653,0.18660803552036295
568.0,-4.393285846464825,-0.6801165822341866,4.393285846464825,0.6801165822341866
572.0,-4.279699851200954,-1.162768714569373,4.279699851200954,1.162768714569373
576.0,-4.1132624974156204,-1.6285558302641125,4.1132624974156204,1.6285558302641125
580.0,-3.8963212703291656,-2.071710768217256,3.8963212703291656,2.071710768217256
584.0,-3.631850635868239,-2.4867800307653924,3.631850635868239,2.4867800307653924
588.0,-3.323411295004463,-2.868691677014551,3.323411295004463,2.868691677014551
592.0,-2.975102117175808,-3.212818030970675,2.975102117175808,3.212818030970675
596.0,-2.5915054024308892,-3.515032418615914,2.5915054024308892,3.515032418615914
600.0,-2.177626205884569,-3.7717592284855335,2.177626205884569,3.7717592284855335
604.0,-1.7388265321648124,-3.980016679629059,1.7388265321648124,3.980016679629059
608.0,-1.2807552708228322,-4.137451777890207,1.2807552708228322,4.137451777890207
612.0,-0.8092747953734026,-4.242367044915145,0.8092747953734026,4.242367044915145
616.0,-0.3303851880877595,-4.293738712818128,0.3303851880877595,4.293738712818128
620.0,0.14985292060240274,-4.291226189555179,-0.14985292060240274,4.291226189555179
