time BH1x BH1y 
0.0,0.4988305662547382,0.0
2.0,0.4980319711574068,0.027844310010214347
4.0,0.4956800740753966,0.05559942870746636
6.0,0.49178234089765765,0.08317875687643238
8.0,0.48635106265977207,0.11049625041759532
10.0,0.4794033168764035,0.13746668903177633
12.0,0.4709609139215653,0.16400594232083066
14.0,0.4610503286244449,0.1900312324729602
16.0,0.4497026172947334,0.21546139271175474
18.0,0.43695332043696083,0.24021712070129744
20.0,0.4228423514580747,0.2642212261154232
22.0,0.4074138717162903,0.2873988715974442
24.0,0.3907161523019494,0.30967780635730485
26.0,0.3728014229826068,0.33098859167613026
28.0,0.3537257087847035,0.3512648176134214
30.0,0.3335486547228478,0.3704433102396361
32.0,0.3123333392247921,0.3884643287465121
34.0,0.2901460768355493,0.4052717518191209
36.0,0.2670562108176245,0.42081325268720876
38.0,0.24313589629594545,0.43504046230877097
40.0,0.21845987462565156,0.4479091201759048
42.0,0.19310523968836432,0.45937921227168815
44.0,0.1671511968478138,0.4694150957470061
46.0,0.14067881531866688,0.4779856099277685
48.0,0.1137707747230193,0.4850641733057181
50.0,0.08651110662720063,0.49062886620985185
52.0,0.05898493186725914,0.4946624989002726
54.0,0.03127819448467926,0.4971526648718754
56.0,0.003477393104497821,0.49809177920154296
58.0,-0.024330689403998434,0.4974771018193034
60.0,-0.052059257138426046,0.4953107456310737
62.0,-0.07962177239800405,0.491599669468
64.0,-0.10693222609340615,0.4863556558848801
66.0,-0.13390540648594174,0.4795952738775626
68.0,-0.16045716541546196,0.47133982663640306
70.0,-0.1865046811842309,0.4616152844996875
72.0,-0.21196671727445693,0.45045220331725033
74.0,-0.2367638760902114,0.4378856284801733
76.0,-0.26081884693002083,0.4239549849173169
78.0,-0.28405664741447045,0.408703953403361
80.0,-0.3064048576136314,0.3921803335658793
82.0,-0.32779384614197243,0.3744358940206103
84.0,-0.3481569875135497,0.3555262101043844
86.0,-0.36743087007762437,0.3355104897139973
88.0,-0.3855554938843425,0.3144513877965579
90.0,-0.40247445786163205,0.29241481007237735
92.0,-0.4181351357179363,0.26946970660517894
94.0,-0.4324888400207017,0.24568785586620492
96.0,-0.44549097393755743,0.2211436399685642
98.0,-0.4571011701657623,0.1959138117758245
100.0,-0.46728341661560924,0.17007725461429482
102.0,-0.4760061684549673,0.14371473534161833
104.0,-0.48324244616485384,0.11690865154510446
106.0,-0.48896991929975075,0.08974277366161378
108.0,-0.4931709756911527,0.062301982826723966
110.0,-0.49583277587844227,0.03467200527428047
112.0,-0.4969472925974634,0.006939144118243353
114.0,-0.49651133520398244,-0.020809990643059634
116.0,-0.49452655895642755,-0.04848875305459152
118.0,-0.4909994591297422,-0.0760107322155841
120.0,-0.48594134997972016,-0.10329002252497829
122.0,-0.4793683286246677,-0.1302414923148778
124.0,-0.4713012239585077,-0.15678105003062273
126.0,-0.4617655307563543,-0.18282590712378624
128.0,-0.4507913291800011,-0.20829483683470443
130.0,-0.43841318993652917,-0.2331084280540479
132.0,-0.42467006538821495,-0.2571893334683731
134.0,-0.40960516695596,-0.2804625112125225
136.0,-0.39326582920143305,-0.30285545927211466
138.0,-0.37570336101488305,-0.3242984419020992
140.0,-0.3569728843760033,-0.34472470735241
142.0,-0.3371331611941956,-0.3640706962190116
144.0,-0.31624640877195936,-0.38227623976805497
146.0,-0.29437810447080054,-0.3992847476123131
148.0,-0.2715967801929169,-0.41504338415248365
150.0,-0.24797380732384663,-0.42950323323119816
152.0,-0.22358317281118067,-0.4426194504845707
154.0,-0.19850124708222877,-0.45435140291472853
156.0,-0.17280654452912786,-0.4646627952468731
158.0,-0.14657947731316875,-0.47352178267590594
160.0,-0.11990210326107617,-0.4809010696503702
162.0,-0.09285786864448672,-0.4867779943852924
164.0,-0.06553134664990772,-0.49113459884031047
166.0,-0.03800797235993983,-0.49395768394510614
168.0,-0.010373775077469146,-0.4952388499004748
170.0,0.017284891167153385,-0.4949745214302307
172.0,0.04488161808025512,-0.49316595790639417
174.0,0.07233021369160032,-0.48981924831761203
176.0,0.09954497221470728,-0.4849452910983546
178.0,0.12644094233398748,-0.47855975888397806
180.0,0.15293419307694067,-0.47068304830408225
182.0,0.1789420764372794,-0.4613402149735807
184.0,0.20438348592508823,-0.45056089388739257
186.0,0.22917911023296864,-0.4383792054705087
188.0,0.253251681222506,-0.4248336475802407
190.0,0.27652621545328443,-0.4099669738015839
192.0,0.29893024849700983,-0.39382605841967877
194.0,0.3203940613020233,-0.37646174849520286
196.0,0.3408508978985136,-0.3579287035090321
198.0,0.36023717376200176,-0.33828522308155706
200.0,0.378492674182085,-0.31759306330949016
202.0,0.3955607420148825,-0.29591724229875466
204.0,0.411388454231065,-0.2733258355059659
206.0,0.4259267867066064,-0.2498897615330252
208.0,0.43913076674042334,-0.22568255904931683
210.0,0.4509596128217008,-0.20078015554385228
212.0,0.46137686120984656,-0.17526062863534725
214.0,0.47035047893153686,-0.1492039606915676
216.0,0.4778529628420781,-0.12269178753026641
218.0,0.4838614244421879,-0.09580714199258643
220.0,0.48835766018614807,-0.06863419319586786
222.0,0.4913282070629644,-0.041257982286321965
224.0,0.49276438327853794,-0.01376415552296633
226.0,0.4926623139137649,0.013761304467454489
228.0,0.4910229414807911,0.04123234841918184
230.0,0.48785202134719696,0.06856313029138392
232.0,0.4831601020455377,0.0956682764185932
234.0,0.4769624905332573,0.12246315310124553
236.0,0.46927920251537847,0.1488641317949344
238.0,0.46013489798941076,0.17478885106465442
240.0,0.4495588022184415,0.20015647448059712
242.0,0.43758461238425983,0.22488794364494824
244.0,0.4242503902174473,0.24890622555457723
246.0,0.40959844094551656,0.2721365535224598
248.0,0.39367517894325094,0.29450666090107713
250.0,0.3765309805112591,0.315947006873817
252.0,0.3582200242492662,0.3363909936055187
254.0,0.33880011952971,0.3557751740706303
256.0,0.31833252361464937,0.37403944990694693
258.0,0.2968817479947214,0.3911272586744434
260.0,0.27451535456278514,0.4069857499322212
262.0,0.2513037422668501,0.42156594958194876
264.0,0.22731992491682068,0.4348229119632743
266.0,0.20263930084737602,0.4467158592254091
268.0,0.177339415164888,0.4572083075393101
270.0,0.15149971532954667,0.4662681797564827
272.0,0.12520130084477377,0.47386790416326746
274.0,0.0985266678444494,0.47998449902342755
276.0,0.07155944938444979,0.48459964264676264
278.0,0.044384152258394885,0.48769972876722617
280.0,0.017085891168323424,0.48927590706044166
282.0,-0.010249878910799185,0.4893241086774778
284.0,-0.03753763132830016,0.4878450567190863
286.0,-0.06469203646944223,0.48484426162218786
288.0,-0.09162822973400396,0.4803320014780607
290.0,-0.11826207793681025,0.4743232873492877
292.0,-0.14451044329039747,0.4668378136999037
294.0,-0.17029144413782868,0.45789989410020565
296.0,-0.19552471161413562,0.44753838241419014
298.0,-0.22013164142792815,0.43578657972342555
300.0,-0.24403563997033148,0.4226821272861996
302.0,-0.26716236397654286,0.40826688587486215
304.0,-0.28943995298587977,0.3925868018772783
306.0,-0.3107992538691657,0.3756917605900621
308.0,-0.33117403671756684,0.3576354271716805
310.0,-0.3505012014145351,0.3384750757624103
312.0,-0.3687209742421479,0.31827140731545356
314.0,-0.3857770939048679,0.29708835671908124
316.0,-0.40161698638740795,0.27499288982340575
318.0,-0.4161919280988937,0.25205479101716316
320.0,-0.4294571967927683,0.22834644202961474
322.0,-0.4413722097907327,0.20394259266025883
324.0,-0.451900649079371,0.17892012416439315
326.0,-0.4610105728898129,0.1533578060456023
328.0,-0.4686745134137326,0.12733604702689272
330.0,-0.4748695603530102,0.1009366409903908
332.0,-0.47957743004537184,0.07424250869120466
334.0,-0.48278451995412014,0.047337436064171755
336.0,-0.48448194835652536,0.02030580995273445
338.0,-0.48466557911242697,-0.006767647902928264
340.0,-0.4833360314419384,-0.03379814777616336
342.0,-0.480498674688708,-0.060701098917603544
344.0,-0.47616360809281444,-0.08739237572766738
346.0,-0.47034562564491444,-0.1137885822958672
348.0,-0.4630641661405598,-0.13980731447049266
350.0,-0.45434324860051273,-0.16536741863039564
352.0,-0.4442113932692616,-0.19038924634139834
354.0,-0.43270152844962906,-0.2147949040932184
356.0,-0.41985088347621374,-0.23850849732877533
358.0,-0.40570086817429674,-0.2614563679961623
360.0,-0.3902969391936026,-0.2835673248744744
362.0,-0.3736884536478264,-0.30477286594795056
364.0,-0.35592851053096913,-0.32500739212845825
366.0,-0.33707378042014385,-0.34420841165414584
368.0,-0.31718432401150704,-0.3623167345220159
370.0,-0.2963234000712019,-0.37927665634413676
372.0,-0.2745572634165735,-0.39503613105110946
374.0,-0.251954953574315,-0.4095469319021327
